qid,question_text
019afb06d65263cf07fc,"What do you need to consider when creating an online platform where people can buy, sell & exchange items? Can I develop a site like this myself?"
019b2f638dd58265e0f7,Who figured out what space was?
019b36c8abd1c3549e93,Is it normal for brother and sister at the age of 11 having sexual intercourse?
019b5e2956c9b05a0aff,How can I migrate to Canada and get PR if I don't have much work experience?
019b89baa2c44718931b,How does messaging queue work in service broker architecture?
019b8df54b2d0538603d,Is it safe to drink rat milk (of sewer rats)?
019b9a86a66a3d64db34,Does it look bad to wear fanny pack/hip pack nowadays?
019bb79ac4d98f01620b,Why should we hire you at all?
019bc9ccab0424b9cc4d,"What is the most beautiful book in terms of design, printing, and binding?"
019bd8a14668ec545370,Which book should I refer for general knowledge questions of NATA?
019c29a7eef0e3b51f8f,"Is energy released when 2 protons collide, or when 1 peoton and 1 netron collide, or any other combination including electrons etc?"
019c2ce39fbaab532d48,What does Just Bakalibus do for his YouTube channel?
019c316abd4833969357,What are the best books for data analysis in neuroscience?
019c36091b3134a500b0,What is your biggest regret from your 20's?
019c362b0d48ec96b546,How can the Avogadro's law be correct?
019c56400f93b45c8c2f,Why isn't Russia known as a developing country?
019c63f6a0eaaa1e8759,What is the difference between debit and credit notes?
019c691d07640bd7362a,What are the ways of deriving the general formula of quadratic equation?
019d498110cc7c49ecce,Why made of earth?
019da02a972423bfdfe9,Why sound travels faster when the temperature is more and slower when the humidity is more?
019e808d06c1f81c8c71,What Do you think about Islam? Do you think it's a religion of peace just like a lot of people saying it is (like Obama for example)?
019eaa2a1a4973ecf5c4,How do you remove wall paneling?
019ee98a25584d56c1e7,What's the best way to boost SERP position?
019ef8e06bbf08aaf471,What is better to take DU or to take any IIT for M.Sc chemistry?
019f1a3391cef119a94f,Can I get into NITs with a GATE (ME) 17 score of 444 and AIR 17000 or can you suggest any other good college?
019f456c305b0e4a3f16,What would you do if you found out Earth was Hell?
019fb2ce2d0882f50148,How is logic taught in the United States?
01a0260a5662e2993327,What is a good social media strategy for a marketing consulting company?
01a070b8a9e900172781,"How much does it cost to study at the university of Innsbruck, Austria for an international student?"
01a07af92299941e9f7b,Is there a minimum funding goal for prospective customers of Funded Today?
01a0983fad55b0cc6b93,Is Alignable.com worth joining?
01a0a28dac0718d77a99,Can I eat sewer rat?
01a0a87a584426bd33e2,Why do liberals cry so hard about Donald Trump?
01a0ea79ae115460b1d7,Are there any cheap or free top rated tennis boarding schools?
01a102b4f88600438e6d,How do I do adulting and get to sit at the grown-up table?
01a1590b57da234aa265,While applying for govt job should I close my business?
01a1c5f921264ef451aa,"What does my mom mean when she tells me to wash my face because I have a ""cara de cama""?"
01a1e5d2b329c9729e84,Abstract Algebra: How do I prove Lagrange’s theorem?
01a20f01e5a63b142689,Which post is better in SSC CGLE to get posting in Maharastra?
01a2272dda5b6f73ae0e,What would happen to my body if I ate one clove of garlic a day for the rest of my life?
01a228810837e889e78e,FE results were announced today. I scored 8.96 GPA but I scored just 34 in my Maths written paper. Should I apply for a re-evaluation since I think I did reasonably well in that exam or should I worry about failing if I do so?
01a27c34e740e3515e47,Will grace marks be given to make a student pass the ISC exam if he is getting 5-6 marks less than the pass marks?
01a29de610d5cea96f2f,Are there any coding questions in Wipro recruitment test apart from the technical questions?
01a2e721484d222a0088,Why won’t Donald Trump ever stop running for president of the United States? Everything to him is political and he campaigns everyday.
01a3306b46480f718e46,Do you believe that North Korea will launch nuclear missiles to Guam?
01a33cf4b308abeabf10,How will I activate Google play services on my tablet?
01a3433301f8548874e7,What is the minimum and the maximum dielectric constant?
01a34c5856c4bdf98821,How many people have escaped Alcatraz?
01a3b5c02b6eea8ebeca,Why are Indians supposedly smarter then other races?
01a3d364f96abb79e178,Should I say hi to someone who does not like me?
01a3d5fc08ee972ee1dd,How do you say “Braun”?
01a418ce57fff4980b85,I like this man very much and think of him a lot. But whenever I hang out with him I always look forward for sex. Is this love?
01a459bc929a47e85c10,"Want to know how to be photorapher, how to start?"
01a469838b0a24203000,Why are westerners accepting of polyamorous relationship outside of marriage but against polygamous marriage?
01a46a2c35858467fb3e,Why don't doctors respect people?
01a48694c95c0def5908,"I have few antiques with me in Karachi Pakistan, how can I sell them on great prices?"
01a49ac2f30ad1f6e349,Can there be trans is the A/B/O universe?
01a4a778636f7067de7b,"What inspired Akira Toriyama to create the character ""Polunga"" in DBZ?"
01a4ed16ef92740ae45e,Why do I need to periodically activate cashback bonuses for my credit card?
01a4f28313c5b2d3b875,"What's the best response when someone keeps getting the compliments in first? (Like they say you are good at something, but you think they are better at it). It sounds fake to say ""yeah, you too"" or ""you're better"" even though I mean it!"
01a50498d3edd3edbe50,"I castrated my dog for religious reasons, and now it snaps at me and growls. How do I regain its trust?"
01a537c9bf562b3ac3a6,Which province is the best option for an Electrical engineer to move to in Canada?
01a549b49d12e00913d9,What rounds can a civilian get for a M203?
01a55f6368f237fc8401,How can Asian men be physically more attractive to White women?
01a58703ee47e568f378,What does Ali Alshamsi have to say about men who abuse their wives and constantly lie?
01a590ddc6a77c941b5d,How best can one write an article about the problems faced by students in rural schools?
01a5fbd1014e4b8a09e5,"Are boy shorts, cheekinis, thongs, or bikinis noticeable on a guy?"
01a63b0703da6acaf382,"Is it true that people from India do not use toilet paper, and use their bare hands when they take a crap?"
01a67c69c1a00f7f24ae,How do I turn 25/16 into a mixed number?
01a6ae39a3bccfb05029,What is the best way to start studying quantum commutation relation?
01a6ff78573cb25cd38f,"Socially and legally speaking, who do you think has more credibility, a medical doctor or an officer of the law?"
01a70b0f20b1814a9c75,How do you fix Earphones/headphones without taking them apart?
01a724daa9add5d5c7db,Why do military guys lie to get money?
01a73e8a474eb1443021,Should transgenders be permitted for education in reputed institutions in India?
01a7873e088b23bb0870,Which running between the wicket between Virat and Rohit is so poor?
01a79df61d221ef6f1ea,What is the situation without police?
01a7addc80f8d53058bb,What is understanding me really means?
01a7f657fad84bccf4ee,"On the show 'Friends', there are many shots where the 'Twin Towers' in NY City are shown which went down on 9/11, and is this disrespectful?"
01a81049ea4f38ba55b6,When was the last time Mongolia gained/lost land?
01a8370ed945b5a2915d,Is it possible for a Computer Science graduate to crack GATE in aerospace engineering and secure a rank <10 with one year of preparation?
01a83f35376686a02c05,"Should Islamic groups (Hamas, ISIS, the Taliban, the Muslim Brotherhood, the Taliban, etc.) politicizing Islamic law be listed as totalitarian parties?"
01a8631bcecf6e79dcfb,"I'm a teenager and I have a discomfort on the left side of my chest, is it something related to my heart?"
01a8744831e515104b16,What is it like to date in each state?
01a895f2b9d5530b490c,Can you make good honest income online with the Legendary marketer Program?
01a8a18b515de94bb520,Which are the best promotional SMS service provider in India?
01a8dbb2f4b04794973d,How can someone withdraw money from my account if they have the account & routing numbers?
01a8fe3c983829caa341,What do I expect when boarding my dog?
01a9010644dd5d33ba64,"Do you think that setuping IT sectors in North East India and the states nearby will help in development of the states and country as well., Because most of them have to move to southern sectors for work.?"
01a9b5070cff924a5cab,Does braces make good round face long?
01a9eca89a2f65344314,Is there a country where G is translated to J?
01aa0c2b2976fc08688b,How do I merge the all pages of PDF into a single page?
01aa2fa61142c72c7c90,If any possible to work 30 years in Dubai as Indian citizens?
01aa49ffb183aaed123f,Where ONGC job location in Gujrat for electrical engineer?
01aa634fadf2b1c7dae7,Is there easy way to understanding numerical method?
01aab88995108445219a,How are MS Word embedding fonts developed?
01aab8d3808e64ec55db,What movie is it called in Scooby-Doo meets Shaggy?
01aadafb052e4d33e215,"Is it body shaming to laugh at unflattering depictions of Donald Trump, or is it not considered body shaming when you don't like the person?"
01ab4f818ee4244a4b54,How can I be in freepool in Wipro? I need time for my gate preparations .i need atleast 6 months time. I m currently working in Wipro bamglore
01aba6ab5d74e6763a5b,People are stupid enough to vote for Brexit or Trump but to believe in Zombies? Who is responsible for this stupidity?
01abb0b66f8dd0b63834,Will a DDR3L 4GB RAM work with a DDR3 4GB originally installed in a laptop?
01abdca50d97872d3904,Why is the Scandinavian kitchen not as appreciated as other kitchens? We have a lot of dishes that would be seen as exotic to many people.
