qid,question_text
006a3099dbd09e626377,"If all the hair on a human body is consolidated into a single hair, how many inches is that single hair growing per day?"
006a45e7af8156109e32,What is the procedure to postpone my e-ticket?
006a4f86b7d7c7ae4cae,"For a dentist, what are the subjects to choose for UPSC exam?"
006a569b7b01e860babe,"Can I become a Buddhist monk for 9 months? If yes, how?"
006a5a47e26724737cea,What are the best books for electrical linear circuit analysis or electrical network analysis?
006a5ceebae940a300f2,Should tuberculosis have been included on WHO’s list of antibiotic-resistant superbugs that pose the greatest threat to human health?
006a84b448f8cac58489,What method did Michelangelo use to paint the Sistine Chapel ceiling?
006a86d1cf24ccb1e908,What is difference between billion and million?
006a89107d254cc34029,Does insurance cover meteorites hitting your house?
006a8bb97084ac01be59,What was Adolf Eichmann famous for?
006a8ca55ac866652052,How can you make corn in the microwave?
006a9f10ba67b4ba2ee4,Are Hispanic or Latino gay men attracted to North Indian guys?
006aa417f90431174933,How can we withdrow my policy?
006ab2291de91d9287ec,"Despite being the country with the most bomblasts, Why doesn't Indian media report such incident? Is this a sign of how State controlled Indian media is?"
006abba8e3e3c3d9bd1b,How is due diligence conducted in finance?
006ad2e907e492bc2aa7,What is going on with all these henpecked men in here?
006ad579fe95ac7955c8,"What is the ""Maximum Ride: School's Out Forever"" book by James Patterson about?"
006ad8217385e77a8ed8,How developed is the Philippines compared to Indonesia and Thailand?
006ad860cb0622f3d029,How much of the JEE syllabus had been covered in Allen Kota for IIT JEE 2019?
006aec13919f109cf458,Where can I find good B2B customer?
006aef5a4566d791e7a3,Why do I have to Sign in to Look at an Answer? When there isn't One.
006b0fd972efa091ac2a,Why do some men crossdress?
006b145a15f08d323de5,Is a survival job a must once you immigrate to Canada before you land a full time job?
006b172f0647765fe741,How do fonts that are taller than their Units per Em work?
006b24041e90a4550040,What should I take into consideration when writing a biography about Muammar Gaddafi?
006b671e7f84d7936575,What are some common alternative investments that all investors should know about?
006b681f8bc01e3cf49c,Was Standard Oil a true monopoly?
006b820cf4919d9b7432,Why is Ron Kenoly?
006b8eded243c58b6656,How do people already have the new iPhone 8 if it hasn't come out yet?
006ba8f5f18304ce8707,How can you get on with someone so well in real life but get ignored on Facebook?
006bc41710568da08b29,"Is Jennifer Lawrence a great actress & would she break the record of Katharine Hepburn, Meryl Streep?"
006bcd922f3c20543f84,Why is Christianity so genocidal? Why do they want to uproot Muslims like they did with the Jews in WW2?
006bd2010b85b7a4919c,Will CBSE examiner cut my marks if I write derivations not similar to one in the NCERT textbooks?
006bd6e11ecff562e30c,What is UAN number?
006bdb38289bebd3fe32,What according to you is the best science fiction novel till date?
006c005721bb884df9fa,What are the required skills for an entry-level machine learning/deep learning engineer?
006c0068cef26ea7858e,How do I deal with the fact that I live in the same city as Habib Fanny?
006c0582a415c78510e9,What are physical connections?
006c0a34b101bbc9ce20,Will there eventually be a time where the United States will be treated as an international pariah by the global community?
006c1668b49c266f3939,Is Trump the ultimate snowflake for not attending the correspondent dinner?
006c16b6f76735d94085,In problems why do we consider potential difference across inductor in DC current when we already kn tha di/dt=0 as DC is flowing?
006c21b9f7e49d07eb2b,Why's it so hard to end your novel without killing the protagonist?
006c2c0fc2a20305efdb,How do you reduce the calorie levels of Hershey's Kisses?
006c4653f5e9157c41ba,Why would there be a different type of lucid dream that is like astral projection?
006c60da4e64873f2e24,Do you like your face or body?
006c63414e2da8a34cab,"Is it possible to become permanently conscious, unable to be knocked out or to sleep ever again?"
006c6a2409cf06c6a226,While using the u v transformation should I take the absolute value of the jacobian?
006c882fb2e434650c42,Should Art actually be taught as a subject? Shouldn't students be allowed to express themselves without limitations of learning?
006cabbdab6a807e2a86,What is the difference between h and v rated tires?
006cb54a5d15d570b749,What do the spouses of H1B visa holders do to spend time?
006cc1ed81577466ef11,Is science possible without math?
006cd34f737ab03f2d58,Do you think President Obama was a good president?
006cdeb9dc23ae7ffea9,I recently converted to Islam by mistake as I was drunk. Will I be killed if I tried to leave Islam as an apostate?
006cef39150769f95106,"What element has 6 protrons, 7 neutrons and 7 electrons?"
006d0d799f124684b9f4,"Can you really make money on the net from the comfort of your home, are these digital profit courses true to their claim? How am I to get started?"
006d12eb6b8d2d4d0580,"If someone commits suicide, can they be reached through a medium or by other means?"
006d154879991cf461d9,What is the English translation of मिल गई कलेजे को ठंडक?
006d2422b61a538a6a63,Why isn't Narendra Modi encouraging public companies like BSNL and supporting Reliance instead?
006d32ac35303f89a5c0,Can too much white rice cause constipation?
006d33ec7bfc9b623bfd,"Apart from my other academic projects, I've published a few Android apps. Should I put this down on my resume while applying for MS CS. Would it help?"
006d49945751bdb70088,Who is the first female IAS officer of Madhya Pradesh?
006d611c6cb9d9ef488d,How do you handle a situation wherein your 5 year old get up every night at 2 am citing a false alarm of nightmares or tummy ache?
006d6beb1deac7dee7d1,What is the best YouTube channel to learn Laravel?
006d71e1661327021e37,What were the biggest initial obstacles to building your business and how did you overcome them?
006d7cf2db4c67893acf,"If you got a superpower, what would it be and why?"
006d87dcc6757750aae2,What are the ways to tackle a boss who steals your work?
006dc18280d1ad16f369,Are you still expected to have all general orders memorized after basic training?
006dcee512f27422a6ba,In India Is software development really a dead-end job after age 35-40?
006dd208acfc9bc8cc87,"How do I find smart friends, if I am in a school of dumb people?"
006de245e532f02722bf,What are all the Indian areas in Jakarta?
006deaccadcb6034f4da,What has meditation done for your mind?
006df008e2380bf0a23e,All the employees going to US for project will be sent with H1B VISA or with business B1 VISA?
006e0bea98a67cea7331,What is a wandering star?
006e17aec4923853c580,How many days till you can put a epoxy coating over new cement?
006e1d8bccb6a6394869,Has anyone tried the new Soylent strawberry?
006e208a97fef594d969,What is the process to create digitally signed documents automatically using PHP?
006e2908f0d161dcd47f,What tales have been modeled by others?
006e2a3addaf90b6a0ce,Why are there so many sensitive liberals on Quora?
006e308310c7e5f03fa4,My lacrimal punctum is swollen. What should I do?
006e30c3df6c91839c11,What is a dream that you didn't realize?
006e319db9bc8c15b80b,Are Australia and Canada better allies for the United Kingdom than the United States?
006e6c839750745f8069,Why Hadoop? Bcz we have excel and other tools to analyse the data
006e6eb87dd7e3ca0761,How did the colour of police uniform didn't change even after British left our country forever?
006e79cbdae10959c5e8,Is production engineering good at CBIT?
006e7abd6b395b10ba84,What happens if a person suddenly stops taking their antidepressants?
006e7c9286d8ceee8858,"How, as a girl, can I survive with dignity in this patriarchal Indian society where my equal rights are always compromised?"
006e80b420bcefce21a7,Are all dipole antennas 300 ohm impedance?
006e8e40048f8ad3d1f5,What is the best way to move refrigerator from Hyderabad to Kerala?
006e9aa0c992a5566ab2,What does it mean by democracy and corruption being two sides of a coin?
006e9fa386bf3b9b0343,"What does a base being ""strong"" mean?"
006eb8224146a471a7b0,How can I disassemble a Double Robot?
006eb8c09f7a9b2df941,What is salary and advantages for Marine engineerer?
006ebeb698df0ccff450,"What other books and movies about one sided-love from the side of the woman could you recommed? (Example Of human bondage, Gone with the wind, Un umour de swann, East of Eden, 500 days of summer)"
006f027a99f93475e4de,Why is Donald Trump making so many critical remarks about Amazon. com?
006f0a516bc451961e58,"What does it mean when someone calls you ""my man""?"
006f0c13ddc1fc48fa6f,What is the story of FIITJEE (IITJEE) in Navi Mumbai? How is the atmosphere there?
006f0cd430ed7e87aa3c,Have other presidents brought their cabinet members with them on foreign trips?
006f108a362c3e43e453,"Did I suffer brain damage? I slept beneath an elasticated fitted sheet, which was tucked in at 3 corners, and woke up to find it pressing on my throat. 1 month later, I feel like I am exhibiting symptoms of cerebral hypoxia."
006f19d2e3dc380f5219,Were David Lee Roth and Michael Anthony partners in Van Halen? Or were they employees?
006f2fe3117957f863f7,Why do we capitalize our names?
006f37673c57aed52618,Why I should prefer NITs over IIPE VIZAG?
006f3fcb5547284c471e,What is the role /job title of someone that can make synthetic hair fibers? Bio chemist?
006f50b7959c86df9fa1,What is it like to move from a major European city to the American Deep South?
006f76ed1126f5dd331f,What did you say to the KVPY interviewers when they asked you about your future plans?
006f7cabca2d6c28f146,"Which is the best (by class, not by numbers) newspaper in India?"
006f93d9fe583af032b7,How do I know if I am suitable for C's is Manipal University? What is a good benchmark?
006f950dcee5c12ec03c,Is it a good idea to re-negotiate the salary (accepted) with new employer after receiving a counter-offer by current employer? Any repercussions?
006f987d0a08c1c17a0a,Why does gravity attract?
006fada15536dcf3324e,What's a good forum to discuss traffic issues with lawyers who have in-depth knowledge of the law?
006fd7308e456534d42c,In how many ways can 34 people be divided into 17 couples?
006fd9a283d2e4f2da75,Why does cloning have such a high failure rate?
